"id","agent","alpha","gamma","epsilon","training_index","train_performance","test_performance","num_states_visited","avg_visits_per_state","avg_score","avg_guesses","training_delta_raw","training_delta_rms"
"SarsaAgent-0.05-0.75-0.05","SarsaAgent","0.05","0.75","0.05","49","0.907258064516129","0.8979238754325259","238","40.3109243697479","-5.799307958477509","4.622837370242214","80.15949324502301","0.39250182763117125"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","0","0.8888248847926268","0.8858131487889274","226","43.22566371681416","-5.876297577854671","4.671280276816609","757.9714676952883","4.444958161262881"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","1","0.9026497695852534","0.903114186851211","233","41.24034334763949","-5.1678200692041525","4.506920415224913","344.86594808121754","1.3068275935433864"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","2","0.8974654377880185","0.8979238754325259","235","41.17446808510638","-5.147058823529412","4.455017301038063","319.8790253117564","1.1581893512438393"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","3","0.8997695852534562","0.8737024221453287","236","40.855932203389834","-6.116782006920415","4.705882352941177","306.4636916257122","1.2044901471462381"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","4","0.8888248847926268","0.8979238754325259","237","40.83966244725738","-6.268166089965398","4.71280276816609","279.1750694441329","0.9940355595858436"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","5","0.9003456221198156","0.8737024221453287","238","40.52521008403362","-6.182525951557094","4.700692041522491","252.40546537010584","0.9776623769708584"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","6","0.8778801843317973","0.8944636678200693","238","41.02100840336134","-5.282871972318339","4.505190311418685","298.39910065923874","1.0716434793311278"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","7","0.8870967741935484","0.9359861591695502","238","40.94117647058823","-4.7854671280276815","4.382352941176471","281.0072678481554","1.0151882451420078"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","8","0.896889400921659","0.916955017301038","239","40.41004184100419","-5.029411764705882","4.4878892733564015","263.992206228974","0.9659813175494087"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","9","0.8928571428571429","0.903114186851211","239","40.76150627615063","-5.142733564013841","4.496539792387543","289.3277918945305","0.9656704114846729"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","10","0.8940092165898618","0.8771626297577855","239","40.63179916317991","-6.086505190311419","4.686851211072664","271.58486869973433","0.9196023958911228"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","11","0.8980414746543779","0.9273356401384083","239","40.70292887029289","-4.741349480968858","4.41522491349481","265.8600832558094","0.9558018324145999"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","12","0.8986175115207373","0.9065743944636678","239","40.59414225941423","-5.160899653979238","4.461937716262976","272.6230726075071","0.9997640257073909"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","13","0.8951612903225806","0.8823529411764706","239","40.79916317991632","-6.11159169550173","4.685121107266436","294.41939405296927","0.9522080838943333"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","14","0.8882488479262672","0.8944636678200693","239","40.60251046025105","-5.304498269896194","4.4809688581314875","275.8290090302834","1.0452596221443633"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","15","0.8934331797235023","0.8806228373702422","239","40.76150627615063","-6.0190311418685125","4.681660899653979","285.79242775564916","0.9336275624495184"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","16","0.8963133640552995","0.9256055363321799","239","40.48535564853557","-5.129757785467128","4.4878892733564015","267.41494625614314","0.9722950645492079"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","17","0.9026497695852534","0.8633217993079585","239","40.32635983263598","-6.2621107266435985","4.726643598615917","273.253762971174","1.01014056331867"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","18","0.8945852534562212","0.9013840830449827","239","40.8326359832636","-5.120242214532872","4.486159169550173","287.8081752510371","0.9144416947735213"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","19","0.8928571428571429","0.9186851211072664","239","40.33472803347281","-4.916089965397924","4.422145328719723","287.5424509088532","1.0120981231908208"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","20","0.8986175115207373","0.8996539792387543","239","40.37238493723849","-5.023356401384083","4.494809688581315","242.9474868473971","0.942880168919521"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","21","0.8870967741935484","0.9117647058823529","239","40.76987447698745","-6.151384083044983","4.567474048442906","294.40899317480483","1.0936473443542671"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","22","0.8997695852534562","0.8598615916955017","239","40.61506276150627","-5.959342560553633","4.619377162629758","307.47809863149024","1.078208944884632"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","23","0.907258064516129","0.8771626297577855","239","40.42677824267783","-5.922145328719723","4.7076124567474045","275.6910517821463","1.0383967352599244"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","24","0.8917050691244239","0.9290657439446367","239","40.84518828451883","-4.672145328719723","4.401384083044983","285.1379642919786","0.9971302373678427"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","25","0.9038018433179723","0.8858131487889274","239","40.46025104602511","-5.235294117647059","4.467128027681661","268.8524221695278","1.0077638703913698"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","26","0.9014976958525346","0.8996539792387543","239","40.32635983263598","-6.110726643598616","4.70242214532872","284.20884392316395","1.089968444843994"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","27","0.9043778801843319","0.9221453287197232","239","40.27196652719665","-5.0588235294117645","4.494809688581315","266.5913072574871","0.9698114006361928"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","28","0.9026497695852534","0.870242214532872","239","40.28870292887029","-6.32439446366782","4.726643598615917","277.20779589761605","0.9907194857154528"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","29","0.9026497695852534","0.8961937716262975","239","40.50627615062761","-5.349480968858131","4.5588235294117645","288.05455196518056","0.9912509503676635"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","30","0.9009216589861752","0.903114186851211","239","40.61506276150627","-5.220588235294118","4.4878892733564015","280.6175162776291","0.9635030123601762"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","31","0.908410138248848","0.9065743944636678","239","40.24686192468619","-6.1678200692041525","4.610726643598616","282.2845407811268","0.9873503029106273"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","32","0.8928571428571429","0.8996539792387543","239","40.43514644351465","-5.190311418685121","4.470588235294118","264.5793478971062","1.056085502366211"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","33","0.8945852534562212","0.856401384083045","239","40.36401673640167","-6.3866782006920415","4.759515570934256","270.46627710219735","0.9231108550389281"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","34","0.908410138248848","0.9256055363321799","239","40.22594142259414","-4.8166089965397925","4.418685121107266","249.95865581648317","0.9511466902166364"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","35","0.9014976958525346","0.884083044982699","239","40.61087866108787","-6.163494809688581","4.728373702422146","290.8786591554266","0.9637833436044045"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","36","0.8842165898617511","0.9204152249134948","239","40.89958158995816","-5.108131487889273","4.444636678200692","332.36759898586934","0.9280862488702638"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","37","0.8986175115207373","0.9152249134948097","239","40.18828451882845","-5.115916955017301","4.508650519031142","259.0077787659829","1.05405791690791"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","38","0.9014976958525346","0.8961937716262975","239","40.39330543933055","-5.393598615916955","4.595155709342561","277.2718940792552","1.026126042760409"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","39","0.8974654377880185","0.916955017301038","239","40.43514644351465","-4.931660899653979","4.467128027681661","265.5503260952825","0.9649514850539788"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","40","0.902073732718894","0.8927335640138409","239","40.54393305439331","-5.2145328719723185","4.52076124567474","308.55307880277945","1.1776190160588367"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","41","0.896889400921659","0.9134948096885813","239","40.55230125523013","-4.945501730103806","4.448096885813149","303.04031500542663","0.9756763878071424"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","42","0.8928571428571429","0.8979238754325259","239","40.42677824267783","-5.337370242214533","4.508650519031142","290.2036082306874","0.9847241757269602"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","43","0.8934331797235023","0.9238754325259516","239","40.58158995815899","-4.8719723183391","4.430795847750865","278.01031165030463","0.9320644557061303"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","44","0.8963133640552995","0.9083044982698962","239","40.23849372384937","-5.122837370242214","4.4411764705882355","287.9722549538248","1.0431566888396653"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","45","0.907258064516129","0.8788927335640139","239","40.27615062761506","-6.253460207612457","4.71280276816609","264.3099548396438","0.9615848519533834"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","46","0.9032258064516129","0.9152249134948097","239","40.61924686192469","-5.023356401384083","4.444636678200692","269.4956062849714","0.9582273437312049"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","47","0.8951612903225806","0.9186851211072664","239","40.07112970711297","-4.944636678200692","4.458477508650519","301.1845396059605","1.0636749508103582"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","48","0.8951612903225806","0.8927335640138409","239","40.31380753138075","-5.397923875432526","4.539792387543253","288.5760193279397","1.005493809518985"
"SarsaAgent-0.20-0.75-0.05","SarsaAgent","0.2","0.75","0.05","49","0.8945852534562212","0.9013840830449827","239","40.58158995815899","-5.850346020761246","4.624567474048443","265.0713975241899","0.9292252947375258"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","0","0.9038018433179723","0.8737024221453287","221","43.81900452488688","-6.125432525951557","4.7387543252595155","947.4475510641644","5.140949014599727"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","1","0.8842165898617511","0.8615916955017301","231","42.17316017316017","-6.290657439446367","4.740484429065744","562.2932236243181","1.9617677881336861"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","2","0.8917050691244239","0.8927335640138409","232","41.98706896551724","-6.4022491349480966","4.610726643598616","486.89263518689364","1.702097165954638"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","3","0.8905529953917051","0.9238754325259516","232","42.3448275862069","-4.801903114186851","4.432525951557094","460.4712319798575","1.5389638444396196"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","4","0.8951612903225806","0.9083044982698962","233","41.5450643776824","-5.317474048442906","4.5190311418685125","411.84632973875995","1.583624093639235"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","5","0.8974654377880185","0.8823529411764706","234","41.495726495726494","-6.38840830449827","4.728373702422146","437.01204811440465","1.450669037250049"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","6","0.8980414746543779","0.8806228373702422","234","41.205128205128204","-6.086505190311419","4.666089965397924","448.2046778089236","1.559515979276619"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","7","0.881336405529954","0.8944636678200693","235","41.293617021276596","-5.938581314878893","4.6211072664359865","429.8665967692049","1.4854647028250239"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","8","0.8957373271889401","0.9083044982698962","235","41.28936170212766","-4.990484429065744","4.4809688581314875","471.7789844757905","1.6301022189520826"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","9","0.8917050691244239","0.8875432525951558","236","41.139830508474574","-5.280276816608996","4.496539792387543","449.04616183170776","1.452153210365082"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","10","0.8928571428571429","0.8823529411764706","236","41.516949152542374","-6.224048442906574","4.740484429065744","488.2134332948131","1.5509219272524206"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","11","0.8899769585253456","0.9186851211072664","237","40.742616033755276","-4.837370242214533","4.404844290657439","471.37550581354037","1.4986931663112515"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","12","0.8859447004608295","0.889273356401384","237","41.118143459915615","-5.247404844290657","4.475778546712803","457.7725322767926","1.403781486770863"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","13","0.9003456221198156","0.9083044982698962","237","40.78481012658228","-5.129757785467128","4.489619377162629","438.6095552007137","1.6013830741143078"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","14","0.8894009216589862","0.9100346020761245","238","40.88235294117647","-6.39878892733564","4.598615916955017","486.76694325735895","1.6389792216441268"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","15","0.8911290322580645","0.9204152249134948","238","41.11764705882353","-4.9333910034602075","4.430795847750865","488.26239249858463","1.555674466420339"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","16","0.9014976958525346","0.916955017301038","238","41.11344537815126","-5.051038062283737","4.42560553633218","438.1984252715377","1.5332346983534964"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","17","0.8974654377880185","0.9100346020761245","238","40.61344537815126","-5.166955017301038","4.510380622837371","442.2343798765075","1.4125280599940166"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","18","0.8853686635944701","0.8650519031141869","238","40.794117647058826","-6.300173010380623","4.721453287197232","499.4663008854053","1.5913641299536734"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","19","0.9014976958525346","0.8823529411764706","238","40.65126050420168","-6.096885813148789","4.71280276816609","475.0775947691028","1.5607749580461177"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","20","0.9009216589861752","0.8944636678200693","238","40.55042016806723","-5.478373702422146","4.588235294117647","469.6513557871205","1.6182209631978137"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","21","0.8882488479262672","0.903114186851211","238","41.054621848739494","-5.288927335640138","4.484429065743945","485.52696260739475","1.5673661148764342"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","22","0.8974654377880185","0.8927335640138409","238","40.86974789915966","-6.301903114186851","4.64878892733564","482.3626213464569","1.4460407547201377"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","23","0.9014976958525346","0.842560553633218","238","40.46638655462185","-6.423010380622838","4.719723183391004","417.83125905424583","1.510099310380495"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","24","0.8974654377880185","0.9083044982698962","238","40.8109243697479","-4.955882352941177","4.4809688581314875","486.49253993134954","1.5739640759112812"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","25","0.8951612903225806","0.889273356401384","238","40.54201680672269","-6.253460207612457","4.6211072664359865","424.4774203798779","1.5767926929049483"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","26","0.8934331797235023","0.8823529411764706","238","40.773109243697476","-5.949826989619377","4.63840830449827","478.68606162988976","1.4281396226045135"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","27","0.9043778801843319","0.8806228373702422","238","40.634453781512605","-6.057958477508651","4.685121107266436","394.34399475623474","1.4526156422504133"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","28","0.8882488479262672","0.8927335640138409","238","40.94957983193277","-6.6678200692041525","4.704152249134948","473.69748913353936","1.424693480757876"
"SarsaAgent-0.35-0.75-0.05","SarsaAgent","0.35","0.75","0.05","29","0.8951612903225806","0.9048442906574394","238","40.563025210084035","-5.43598615916955","4.593425605536332","491.2327885510784","1.5237162633979486"
